,terrestrial_date,min_temp
638,2014-08-13,-77.0
639,2014-08-14,-77.0
640,2014-08-15,-74.0
641,2014-08-16,-73.0
642,2014-08-17,-74.0
643,2014-08-18,-73.0
644,2014-08-19,-74.0
645,2014-08-21,-73.0
646,2014-08-22,-75.0
647,2014-08-23,-76.0
648,2014-08-24,-74.0
649,2014-08-25,-75.0
650,2014-08-26,-76.0
651,2014-08-27,-75.0
652,2014-08-28,-75.0
653,2014-08-29,-74.0
654,2014-08-30,-73.0
655,2014-08-31,-73.0
656,2014-09-01,-76.0
657,2014-09-02,-74.0
658,2014-09-03,-75.0
659,2014-09-04,-77.0
660,2014-09-05,-76.0
661,2014-09-06,-70.0
662,2014-09-07,-72.0
663,2014-09-08,-72.0
664,2014-09-09,-75.0
665,2014-09-10,-74.0
666,2014-09-11,-76.0
667,2014-09-12,-73.0
668,2014-09-13,-71.0
669,2014-09-14,-73.0
670,2014-09-15,-72.0
671,2014-09-16,-72.0
672,2014-09-17,-71.0
673,2014-09-18,-73.0
674,2014-09-19,-73.0
675,2014-09-20,-74.0
676,2014-09-21,-73.0
677,2014-09-22,-73.0
678,2014-09-23,-71.0
679,2014-09-24,-77.0
680,2014-09-25,-70.0
681,2014-09-27,-72.0
682,2014-09-28,-75.0
683,2014-09-29,-78.0
684,2014-09-30,-73.0
685,2014-10-01,-73.0
686,2014-10-02,-70.0
687,2014-10-03,-71.0
688,2014-10-04,-73.0
689,2014-10-05,-73.0
690,2014-10-06,-70.0
691,2014-10-07,-71.0
692,2014-10-08,-71.0
693,2014-10-09,-70.0
694,2014-10-10,-73.0
695,2014-10-11,-71.0
696,2014-10-12,-72.0
697,2014-10-13,-72.0
698,2014-10-14,-70.0
699,2014-10-15,-71.0
700,2014-10-16,-72.0
701,2014-10-17,-74.0
702,2014-10-18,-71.0
703,2014-10-19,-69.0
704,2014-10-20,-69.0
705,2014-10-21,-74.0
706,2014-10-22,-74.0
707,2014-10-23,-73.0
708,2014-10-24,-68.0
709,2014-10-25,-68.0
710,2014-10-26,-68.0
711,2014-10-27,-70.0
712,2014-10-28,-71.0
713,2014-10-29,-71.0
714,2014-10-30,-68.0
715,2014-10-31,-68.0
716,2014-11-01,-65.0
717,2014-11-03,-65.0
718,2014-11-04,-67.0
719,2014-11-05,-70.0
720,2014-11-06,-67.0
721,2014-11-07,-70.0
722,2014-11-08,-69.0
723,2014-11-09,-69.0
724,2014-11-10,-73.0
725,2014-11-11,-70.0
726,2014-11-12,-69.0
727,2014-11-13,-71.0
728,2014-11-14,-67.0
729,2014-11-15,-70.0
730,2014-11-16,-69.0
731,2014-11-17,-71.0
732,2014-11-18,-75.0
733,2014-11-19,-67.0
734,2014-11-20,-68.0
735,2014-11-21,-69.0
736,2014-11-22,-74.0
737,2014-11-23,-69.0
738,2014-11-24,-68.0
739,2014-11-25,-71.0
740,2014-11-26,-68.0
741,2014-11-27,-68.0
742,2014-11-28,-71.0
743,2014-11-29,-69.0
744,2014-11-30,-67.0
745,2014-12-01,-67.0
746,2014-12-02,-68.0
747,2014-12-03,-68.0
748,2014-12-04,-71.0
749,2014-12-05,-71.0
750,2014-12-06,-68.0
751,2014-12-07,-68.0
752,2014-12-08,-68.0
753,2014-12-09,-69.0
754,2014-12-11,-68.0
755,2014-12-12,-69.0
756,2014-12-13,-69.0
757,2014-12-14,-69.0
758,2014-12-15,-69.0
759,2014-12-16,-70.0
760,2014-12-17,-74.0
761,2014-12-18,-75.0
762,2014-12-19,-69.0
763,2014-12-20,-69.0
764,2014-12-21,-68.0
765,2014-12-22,-73.0
766,2014-12-23,-74.0
767,2014-12-24,-69.0
768,2014-12-25,-69.0
769,2014-12-26,-69.0
770,2014-12-27,-68.0
771,2014-12-28,-68.0
772,2014-12-29,-73.0
773,2014-12-30,-67.0
774,2014-12-31,-66.0
775,2015-01-01,-69.0
776,2015-01-02,-68.0
777,2015-01-03,-76.0
778,2015-01-04,-73.0
779,2015-01-05,-72.0
780,2015-01-06,-69.0
781,2015-01-07,-70.0
782,2015-01-08,-70.0
783,2015-01-09,-72.0
784,2015-01-10,-70.0
785,2015-01-11,-70.0
786,2015-01-12,-71.0
787,2015-01-13,-71.0
788,2015-01-14,-71.0
789,2015-01-15,-72.0
790,2015-01-17,-74.0
791,2015-01-18,-70.0
792,2015-01-19,-72.0
793,2015-01-28,-73.0
794,2015-01-29,-76.0
795,2015-01-30,-74.0
796,2015-01-31,-71.0
797,2015-02-01,-71.0
798,2015-02-02,-73.0
799,2015-02-03,-73.0
800,2015-02-04,-70.0
801,2015-02-05,-70.0
802,2015-02-06,-72.0
803,2015-02-07,-72.0
804,2015-02-08,-71.0
805,2015-02-09,-72.0
806,2015-02-10,-75.0
807,2015-02-11,-72.0
808,2015-02-12,-70.0
809,2015-02-13,-72.0
810,2015-02-14,-72.0
811,2015-02-15,-75.0
812,2015-02-16,-70.0
813,2015-02-17,-71.0
814,2015-02-18,-68.0
815,2015-02-19,-71.0
816,2015-02-20,-71.0
817,2015-02-21,-71.0
818,2015-02-22,-76.0
819,2015-02-24,-75.0
820,2015-02-25,-71.0
821,2015-02-26,-70.0
822,2015-02-27,-73.0
823,2015-02-28,-70.0
824,2015-03-01,-75.0
825,2015-03-02,-71.0
826,2015-03-03,-71.0
827,2015-03-04,-71.0
828,2015-03-05,-71.0
829,2015-03-06,-76.0
830,2015-03-07,-71.0
831,2015-03-08,-74.0
832,2015-03-09,-72.0
833,2015-03-10,-70.0
834,2015-03-11,-73.0
835,2015-03-12,-72.0
836,2015-03-13,-74.0
837,2015-03-14,-71.0
838,2015-03-15,-76.0
839,2015-03-16,-76.0
840,2015-03-17,-72.0
841,2015-03-18,-75.0
842,2015-03-19,-75.0
843,2015-03-20,-69.0
844,2015-03-21,-71.0
845,2015-03-22,-71.0
846,2015-03-23,-73.0
847,2015-03-24,-75.0
848,2015-03-25,-72.0
849,2015-03-26,-73.0
850,2015-03-29,-73.0
851,2015-03-30,-74.0
852,2015-03-31,-74.0
853,2015-04-02,-73.0
854,2015-04-03,-70.0
855,2015-04-04,-72.0
856,2015-04-05,-77.0
857,2015-04-06,-70.0
858,2015-04-07,-73.0
859,2015-04-08,-72.0
860,2015-04-09,-73.0
861,2015-04-10,-75.0
862,2015-04-11,-69.0
863,2015-04-12,-71.0
864,2015-04-13,-73.0
865,2015-04-17,-74.0
866,2015-04-18,-78.0
867,2015-04-19,-76.0
868,2015-04-20,-71.0
869,2015-04-21,-73.0
870,2015-04-22,-71.0
871,2015-04-23,-72.0
872,2015-04-24,-75.0
873,2015-04-25,-73.0
874,2015-04-26,-74.0
875,2015-04-27,-71.0
876,2015-04-28,-72.0
877,2015-04-29,-71.0
878,2015-04-30,-71.0
879,2015-05-01,-73.0
880,2015-05-02,-72.0
881,2015-05-03,-73.0
882,2015-05-04,-73.0
883,2015-05-05,-75.0
884,2015-05-06,-75.0
885,2015-05-07,-73.0
886,2015-05-09,-79.0
887,2015-05-10,-73.0
888,2015-05-11,-73.0
889,2015-05-12,-74.0
890,2015-05-13,-76.0
891,2015-05-14,-74.0
892,2015-05-15,-78.0
893,2015-05-16,-74.0
894,2015-05-17,-74.0
895,2015-05-18,-75.0
896,2015-05-19,-74.0
897,2015-05-20,-76.0
898,2015-05-21,-73.0
899,2015-05-22,-73.0
900,2015-05-23,-73.0
901,2015-05-24,-79.0
902,2015-05-25,-74.0
903,2015-05-26,-72.0
904,2015-05-27,-74.0
905,2015-05-28,-73.0
906,2015-05-30,-74.0
907,2015-05-31,-79.0
908,2015-06-01,-77.0
909,2015-06-02,-74.0
910,2015-06-03,-74.0
911,2015-06-04,-75.0
912,2015-06-05,-78.0
913,2015-06-06,-79.0
914,2015-06-07,-79.0
915,2015-06-08,-75.0
916,2015-06-09,-74.0
917,2015-06-10,-78.0
918,2015-06-11,-81.0
919,2015-06-12,-80.0
920,2015-06-13,-77.0
921,2015-06-14,-75.0
922,2015-06-16,-76.0
923,2015-06-17,-78.0
924,2015-06-18,-79.0
925,2015-06-19,-81.0
926,2015-06-20,-63.0
927,2015-06-21,-76.0
928,2015-06-22,-75.0
929,2015-06-23,-76.0
930,2015-06-24,-76.0
931,2015-06-25,-74.0
932,2015-06-26,-78.0
933,2015-06-28,-75.0
934,2015-06-29,-75.0
935,2015-06-30,-77.0
936,2015-07-01,-76.0
937,2015-07-02,-74.0
938,2015-07-03,-77.0
939,2015-07-04,-76.0
940,2015-07-05,-77.0
941,2015-07-06,-76.0
942,2015-07-07,-80.0
943,2015-07-08,-76.0
944,2015-07-09,-77.0
945,2015-07-10,-77.0
946,2015-07-11,-77.0
947,2015-07-12,-76.0
948,2015-07-13,-77.0
949,2015-07-14,-79.0
950,2015-07-15,-80.0
951,2015-07-16,-77.0
952,2015-07-17,-77.0
953,2015-07-18,-78.0
954,2015-07-19,-75.0
955,2015-07-20,-76.0
956,2015-07-21,-76.0
957,2015-07-23,-78.0
958,2015-07-24,-79.0
959,2015-07-25,-77.0
960,2015-07-26,-77.0
961,2015-07-27,-76.0
962,2015-07-28,-78.0
963,2015-07-29,-78.0
964,2015-07-30,-78.0
965,2015-07-31,-78.0
966,2015-08-01,-77.0
967,2015-08-02,-77.0
968,2015-08-03,-79.0
969,2015-08-04,-77.0
970,2015-08-05,-78.0
971,2015-08-06,-78.0
972,2015-08-07,-79.0
973,2015-08-08,-76.0
974,2015-08-09,-77.0
975,2015-08-10,-80.0
976,2015-08-11,-78.0
977,2015-08-12,-78.0
978,2015-08-13,-82.0
979,2015-08-14,-77.0
980,2015-08-15,-77.0
981,2015-08-16,-81.0
982,2015-08-17,-79.0
983,2015-08-18,-80.0
984,2015-08-19,-80.0
985,2015-08-20,-77.0
986,2015-08-21,-77.0
987,2015-08-22,-79.0
988,2015-08-23,-80.0
989,2015-08-24,-78.0
990,2015-08-25,-79.0
991,2015-08-26,-77.0
992,2015-08-27,-78.0
993,2015-08-29,-77.0
994,2015-08-30,-76.0
995,2015-08-31,-78.0
996,2015-09-01,-77.0
997,2015-09-02,-79.0
998,2015-09-03,-77.0
999,2015-09-04,-80.0
1000,2015-09-05,-79.0
1001,2015-09-06,-79.0
1002,2015-09-07,-78.0
1003,2015-09-08,-77.0
1004,2015-09-09,-78.0
1005,2015-09-10,-79.0
1006,2015-09-11,-80.0
1007,2015-09-12,-84.0
1008,2015-09-13,-81.0
1009,2015-09-14,-79.0
1010,2015-09-15,-78.0
1011,2015-09-16,-82.0
1012,2015-09-17,-79.0
1013,2015-09-18,-78.0
1014,2015-09-19,-82.0
1015,2015-09-20,-81.0
1016,2015-09-21,-79.0
1017,2015-09-22,-80.0
1018,2015-09-23,-79.0
1019,2015-09-24,-79.0
1020,2015-09-25,-80.0
1021,2015-09-26,-79.0
1022,2015-09-27,-79.0
1023,2015-09-28,-80.0
1024,2015-09-29,-81.0
1025,2015-09-30,-80.0
1026,2015-10-01,-81.0
1027,2015-10-02,-79.0
1028,2015-10-03,-79.0
1029,2015-10-04,-80.0
1030,2015-10-06,-79.0
1031,2015-10-07,-79.0
1032,2015-10-08,-80.0
1033,2015-10-09,-79.0
1034,2015-10-10,-80.0
1035,2015-10-11,-81.0
1036,2015-10-12,-81.0
1037,2015-10-13,-82.0
1038,2015-10-14,-82.0
1039,2015-10-15,-80.0
1040,2015-10-16,-81.0
1041,2015-10-17,-82.0
1042,2015-10-18,-81.0
1043,2015-10-19,-82.0
1044,2015-10-20,-80.0
1045,2015-10-21,-81.0
1046,2015-10-22,-82.0
1047,2015-10-23,-82.0
1048,2015-10-24,-82.0
1049,2015-10-25,-82.0
1050,2015-10-26,-82.0
1051,2015-10-27,-82.0
1052,2015-10-28,-80.0
1053,2015-10-29,-80.0
1054,2015-10-30,-81.0
1055,2015-10-31,-82.0
1056,2015-11-01,-82.0
1057,2015-11-02,-80.0
1058,2015-11-03,-82.0
1059,2015-11-04,-84.0
1060,2015-11-05,-84.0
1061,2015-11-06,-84.0
1062,2015-11-07,-82.0
1063,2015-11-08,-82.0
1064,2015-11-09,-82.0
1065,2015-11-10,-80.0
1066,2015-11-12,-83.0
1067,2015-11-13,-84.0
1068,2015-11-14,-86.0
1069,2015-11-15,-86.0
1070,2015-11-16,-84.0
1071,2015-11-17,-84.0
1072,2015-11-18,-84.0
1073,2015-11-19,-84.0
1074,2015-11-20,-89.0
1075,2015-11-21,-85.0
1076,2015-11-22,-87.0
1077,2015-11-23,-87.0
1078,2015-11-24,-87.0
1079,2015-11-25,-85.0
1080,2015-11-26,-85.0
1081,2015-11-27,-84.0
1082,2015-11-28,-84.0
1083,2015-11-29,-86.0
1084,2015-11-30,-85.0
1085,2015-12-01,-86.0
1086,2015-12-02,-86.0
1087,2015-12-03,-85.0
1088,2015-12-04,-86.0
1089,2015-12-05,-85.0
1090,2015-12-06,-84.0
1091,2015-12-07,-86.0
1092,2015-12-08,-84.0
1093,2015-12-09,-90.0
1094,2015-12-10,-87.0
1095,2015-12-11,-87.0
1096,2015-12-12,-87.0
1097,2015-12-13,-86.0
1098,2015-12-14,-84.0
1099,2015-12-15,-84.0
1100,2015-12-16,-86.0
1101,2015-12-17,-86.0
1102,2015-12-18,-85.0
1103,2015-12-20,-86.0
1104,2015-12-21,-86.0
1105,2015-12-22,-84.0
1106,2015-12-23,-85.0
1107,2015-12-24,-85.0
1108,2015-12-25,-85.0
1109,2015-12-26,-84.0
1110,2015-12-27,-86.0
1111,2015-12-28,-85.0
1112,2015-12-29,-85.0
1113,2015-12-30,-85.0
1114,2015-12-31,-85.0
1115,2016-01-01,-85.0
1116,2016-01-02,-83.0
1117,2016-01-03,-86.0
1118,2016-01-04,-84.0
1119,2016-01-05,-85.0
1120,2016-01-06,-85.0
1121,2016-01-07,-86.0
1122,2016-01-08,-88.0
1123,2016-01-09,-86.0
1124,2016-01-10,-87.0
1125,2016-01-11,-87.0
1126,2016-01-12,-87.0
1127,2016-01-13,-87.0
1128,2016-01-14,-88.0
1129,2016-01-15,-88.0
1130,2016-01-16,-87.0
1131,2016-01-17,-87.0
1132,2016-01-18,-88.0
1133,2016-01-19,-88.0
1134,2016-01-20,-88.0
1135,2016-01-21,-88.0
1136,2016-01-22,-88.0
1137,2016-01-23,-88.0
1138,2016-01-24,-88.0
1139,2016-01-26,-88.0
1140,2016-01-27,-88.0
1141,2016-01-28,-87.0
1142,2016-01-29,-88.0
1143,2016-01-30,-87.0
1144,2016-01-31,-89.0
1145,2016-02-01,-87.0
1146,2016-02-02,-87.0
1147,2016-02-03,-87.0
1148,2016-02-04,-86.0
1149,2016-02-05,-85.0
1150,2016-02-06,-86.0
1151,2016-02-07,-85.0
1152,2016-02-08,-85.0
1153,2016-02-09,-86.0
1154,2016-02-10,-85.0
1155,2016-02-11,-85.0
1156,2016-02-12,-85.0
1157,2016-02-13,-85.0
1158,2016-02-14,-85.0
1159,2016-02-15,-84.0
1160,2016-02-16,-84.0
1161,2016-02-17,-84.0
1162,2016-02-18,-84.0
1163,2016-02-19,-83.0
1164,2016-02-20,-84.0
1165,2016-02-21,-83.0
1166,2016-02-22,-81.0
1167,2016-02-23,-81.0
1168,2016-02-24,-84.0
1169,2016-02-25,-84.0
1170,2016-02-26,-81.0
1171,2016-02-27,-82.0
1172,2016-02-28,-83.0
1173,2016-02-29,-83.0
1174,2016-03-01,-83.0
1175,2016-03-03,-82.0
1176,2016-03-04,-84.0
1177,2016-03-05,-81.0
1178,2016-03-06,-79.0
1179,2016-03-07,-82.0
1180,2016-03-08,-82.0
1181,2016-03-09,-83.0
1182,2016-03-10,-84.0
1183,2016-03-11,-83.0
1184,2016-03-12,-83.0
1185,2016-03-13,-84.0
1186,2016-03-14,-83.0
1187,2016-03-15,-81.0
1188,2016-03-16,-82.0
1189,2016-03-17,-80.0
1190,2016-03-18,-80.0
1191,2016-03-19,-80.0
1192,2016-03-20,-80.0
1193,2016-03-21,-80.0
1194,2016-03-24,-80.0
1195,2016-03-25,-81.0
1196,2016-03-26,-81.0
1197,2016-03-27,-79.0
1198,2016-03-28,-79.0
1199,2016-03-29,-79.0
1200,2016-03-30,-80.0
1201,2016-03-31,-79.0
1202,2016-04-01,-80.0
1203,2016-04-02,-79.0
1204,2016-04-03,-78.0
1205,2016-04-04,-80.0
1206,2016-04-05,-78.0
1207,2016-04-06,-80.0
1208,2016-04-07,-80.0
1209,2016-04-08,-79.0
1210,2016-04-10,-80.0
1211,2016-04-11,-81.0
1212,2016-04-12,-81.0
1213,2016-04-13,-76.0
1214,2016-04-14,-78.0
1215,2016-04-15,-77.0
1216,2016-04-16,-77.0
1217,2016-04-17,-78.0
1218,2016-04-18,-77.0
1219,2016-04-19,-80.0
1220,2016-04-20,-80.0
1221,2016-04-21,-80.0
1222,2016-04-22,-78.0
1223,2016-04-23,-77.0
1224,2016-04-24,-77.0
1225,2016-04-25,-78.0
1226,2016-04-26,-77.0
1227,2016-04-27,-78.0
1228,2016-04-28,-78.0
1229,2016-04-29,-77.0
1230,2016-04-30,-76.0
1231,2016-05-01,-77.0
1232,2016-05-02,-74.0
1233,2016-05-03,-78.0
1234,2016-05-04,-76.0
1235,2016-05-05,-78.0
1236,2016-05-06,-76.0
1237,2016-05-07,-77.0
1238,2016-05-08,-77.0
1239,2016-05-09,-75.0
1240,2016-05-10,-76.0
1241,2016-05-11,-75.0
1242,2016-05-12,-77.0
1243,2016-05-13,-76.0
1244,2016-05-14,-76.0
1245,2016-05-15,-80.0
1246,2016-05-17,-74.0
1247,2016-05-18,-75.0
1248,2016-05-19,-75.0
1249,2016-05-20,-75.0
1250,2016-05-21,-75.0
1251,2016-05-22,-76.0
1252,2016-05-23,-73.0
1253,2016-05-24,-73.0
1254,2016-05-25,-72.0
1255,2016-05-26,-73.0
1256,2016-05-27,-76.0
1257,2016-05-28,-75.0
1258,2016-05-29,-75.0
1259,2016-05-30,-74.0
